#Request on DAQ: 'run dataset=/SingleElectron/Run2017C-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD'
299649
299394
300117
300237
300574
300780
300811
300497
301480
301473
302029
301461
300239
300464
300401
301281
301283
300390
302027
299477
299594
299478
299593
300087
299420
300122
300123
299481
300157
300373
300240
300575
300539
301450
300365
301165
300673
300806
301998
300397
301969
301046
300498
300500
299616
299450
300088
300552
300284
300636
300674
300466
300631
300391
301475
301519
301986
301694
300371
301384
301391
301298
301161
301323
301417
301399
301984
299996
300370
300392
300395
301985
299617
299479
299614
300155
299369
299592
299368
299370
300233
300399
300374
300226
300576
300398
300375
301913
300777
300742
302019
300018
300516
301665
301179
300079
300236
300389
300238
300676
300545
300558
301567
301525
301912
300548
300538
300817
301142
301086
300816
300027
300106
301383
301960
301393
299380
299595
299597
299480
299381
300517
300283
300514
300282
300633
300785
300043
300515
300675
301530
301532
301528
300156
300462
300368
300366
300461
301180
301397
301449
301987
300396
300393
301970
301627
300105
300364
299395
300107
300124
300400
300280
300459
300551
300235
299396
300560
300635
301531
301472
301476
301664
300463
300394
301392
301914
301396
301359
301141
300372
300369
300281
301394
300499
299443
300467
300234
300632
301997
301524
301529
301474
301959
300367
300812
301448
301447
301183
302026
301330
301941
301395
301398
