#Request on DAQ: 'run dataset=/SingleElectron/Run2017E-UL2017_MiniAODv2_NanoAODv9-v1/NANOAOD'
304170
303948
304291
304661
304158
304000
304447
304452
304508
304333
304616
304662
304198
304199
303818
303832
304125
304562
304204
304196
304505
304737
304446
304200
304663
304776
304169
303989
303825
304448
304625
304144
304671
304366
303838
304197
304655
303885
303819
304739
304672
304778
304506
304451
304507
304738
304292
304797
304654
304740
304777
304062
304626
304449
303999
304354
303998
304209
304119
303824
304120
